engagement_id,member_id,record_date,check_ins_count,app_logins_count,classes_attended,trainer_sessions,engagement_score,last_visit_date,at_risk_flag,churn_probability
ENG00002126,MEM000586,2024-02-15,28,35,11,2,100.0,2024-02-10,No,0.0
ENG00002127,MEM001841,2024-11-22,1,46,0,2,45.0,2024-11-17,No,0.55
ENG00002128,MEM001693,2024-07-11,4,4,2,5,70.0,2024-06-26,No,0.3
ENG00002129,MEM001135,2024-12-05,8,40,12,6,100.0,2024-12-05,No,0.0
ENG00002130,MEM002348,2024-06-21,26,30,11,1,100.0,2024-06-02,No,0.0
ENG00002131,MEM001256,2024-01-06,0,30,3,0,30.0,2024-01-02,No,0.7
ENG00002132,MEM002096,2024-10-08,25,41,4,6,100.0,2024-10-04,No,0.0
ENG00002133,MEM000058,2024-04-14,0,17,6,2,58.5,2024-03-22,No,0.41
ENG00002134,MEM002466,2024-02-04,7,33,6,7,100.0,2024-01-16,No,0.0
ENG00002135,MEM001644,2024-06-14,23,24,11,8,100.0,2024-05-25,No,0.0
ENG00002136,MEM001137,2024-07-19,6,17,2,2,50.5,2024-07-02,No,0.49
ENG00002137,MEM001009,2024-01-05,28,50,4,3,100.0,2023-12-27,No,0.0
ENG00002138,MEM001924,2024-03-17,12,48,15,4,100.0,2024-03-02,No,0.0
ENG00002139,MEM001618,2024-03-23,16,18,9,6,100.0,2024-03-23,No,0.0
ENG00002140,MEM000933,2024-10-10,15,11,15,3,100.0,2024-09-18,No,0.0
ENG00002141,MEM000217,2024-07-07,2,13,1,5,65.5,2024-07-05,No,0.34
ENG00002142,MEM001855,2024-10-16,3,5,12,5,100.0,2024-09-25,No,0.0
ENG00002143,MEM001547,2024-02-04,10,32,5,3,91.0,2024-01-08,No,0.09
ENG00002144,MEM001311,2024-10-03,27,29,7,2,100.0,2024-09-22,No,0.0
ENG00002145,MEM001858,2024-05-05,11,48,7,3,100.0,2024-04-06,No,0.0
ENG00002146,MEM000433,2024-08-03,6,19,2,5,81.5,2024-08-02,No,0.18
ENG00002147,MEM002300,2024-06-15,0,8,7,4,79.0,2024-06-07,No,0.21
ENG00002148,MEM002461,2024-09-17,22,3,9,7,100.0,2024-09-16,No,0.0
ENG00002149,MEM002023,2024-11-22,6,10,8,5,100.0,2024-11-20,No,0.0
ENG00002150,MEM002241,2024-06-02,29,3,6,6,100.0,2024-05-25,No,0.0
ENG00002151,MEM000846,2024-10-27,17,15,10,6,100.0,2024-10-22,No,0.0
ENG00002152,MEM000087,2024-07-10,11,32,15,0,100.0,2024-06-21,No,0.0
ENG00002153,MEM000349,2024-03-01,22,19,0,3,83.5,2024-02-15,No,0.17
ENG00002154,MEM000539,2024-09-20,25,19,1,3,94.5,2024-08-26,No,0.06
ENG00002155,MEM000875,2024-02-16,4,8,9,0,57.0,2024-01-25,No,0.43
ENG00002156,MEM001750,2024-09-19,4,17,12,1,86.5,2024-08-29,No,0.14
ENG00002157,MEM002001,2024-07-17,27,29,14,8,100.0,2024-07-05,No,0.0
ENG00002158,MEM001482,2024-11-29,1,21,14,5,100.0,2024-11-04,No,0.0
ENG00002159,MEM001121,2024-02-09,3,23,2,3,57.5,2024-01-21,No,0.42
ENG00002160,MEM001769,2024-01-14,23,50,13,6,100.0,2024-01-09,No,0.0
ENG00002161,MEM000061,2024-04-08,29,28,9,6,100.0,2024-03-24,No,0.0
ENG00002162,MEM000478,2024-08-27,9,12,3,6,99.0,2024-08-21,No,0.01
ENG00002163,MEM001823,2024-09-05,3,25,8,7,100.0,2024-08-29,No,0.0
ENG00002164,MEM001166,2024-07-18,30,43,5,1,100.0,2024-06-21,No,0.0
ENG00002165,MEM000008,2024-03-26,15,39,4,7,100.0,2024-03-07,No,0.0
ENG00002166,MEM000152,2024-08-19,11,37,11,1,100.0,2024-08-02,No,0.0
ENG00002167,MEM002208,2024-09-08,18,0,13,1,100.0,2024-09-07,No,0.0
ENG00002168,MEM001755,2024-11-14,15,0,10,4,100.0,2024-11-13,No,0.0
ENG00002169,MEM001688,2024-04-16,29,40,11,2,100.0,2024-03-21,No,0.0
ENG00002170,MEM002048,2024-10-29,2,19,15,8,100.0,2024-10-21,No,0.0
ENG00002171,MEM001289,2024-04-15,18,23,0,3,77.5,2024-03-28,No,0.23
ENG00002172,MEM001182,2024-02-10,3,33,15,3,100.0,2024-02-06,No,0.0
ENG00002173,MEM001392,2024-07-15,13,41,11,3,100.0,2024-07-13,No,0.0
ENG00002174,MEM001669,2024-08-01,24,6,6,5,100.0,2024-08-01,No,0.0
ENG00002175,MEM001638,2024-03-11,18,44,9,6,100.0,2024-03-05,No,0.0
ENG00002176,MEM001272,2024-04-20,17,33,13,1,100.0,2024-04-16,No,0.0
ENG00002177,MEM000440,2024-12-14,6,19,2,2,51.5,2024-11-17,No,0.48
ENG00002178,MEM001684,2024-11-16,19,15,0,6,100.0,2024-11-09,No,0.0
ENG00002179,MEM001870,2024-05-12,24,44,10,6,100.0,2024-05-08,No,0.0
ENG00002180,MEM002071,2024-05-16,20,20,5,1,85.0,2024-05-12,No,0.15
ENG00002181,MEM001566,2024-05-16,15,42,4,3,100.0,2024-05-03,No,0.0
ENG00002182,MEM000177,2024-10-28,9,44,10,8,100.0,2024-10-27,No,0.0
ENG00002183,MEM000989,2024-06-05,28,22,8,3,100.0,2024-05-21,No,0.0
ENG00002184,MEM001454,2024-09-29,30,31,9,5,100.0,2024-09-03,No,0.0
ENG00002185,MEM001749,2024-06-20,12,31,1,5,94.5,2024-06-13,No,0.06
ENG00002186,MEM000305,2024-09-29,2,0,12,4,100.0,2024-09-12,No,0.0
ENG00002187,MEM001962,2024-09-19,0,46,6,2,73.0,2024-08-21,No,0.27
ENG00002188,MEM000629,2024-03-25,2,15,11,5,100.0,2024-03-06,No,0.0
ENG00002189,MEM000890,2024-01-26,10,17,11,5,100.0,2024-01-08,No,0.0
ENG00002190,MEM000623,2024-09-18,22,35,3,8,100.0,2024-09-15,No,0.0
ENG00002191,MEM002429,2024-03-07,16,24,9,4,100.0,2024-02-29,No,0.0
ENG00002192,MEM000172,2024-08-25,19,0,0,5,88.0,2024-08-08,No,0.12
ENG00002193,MEM001635,2024-09-23,14,8,5,1,67.0,2024-09-13,No,0.33
ENG00002194,MEM000542,2024-02-21,24,18,15,6,100.0,2024-01-30,No,0.0
ENG00002195,MEM001428,2024-11-23,17,0,9,4,100.0,2024-11-05,No,0.0
ENG00002196,MEM001531,2024-09-10,27,30,15,1,100.0,2024-08-23,No,0.0
ENG00002197,MEM000585,2024-05-08,28,24,8,8,100.0,2024-05-01,No,0.0
ENG00002198,MEM000572,2024-06-28,1,31,3,8,100.0,2024-06-03,No,0.0
ENG00002199,MEM002025,2024-08-29,10,13,11,1,91.5,2024-08-17,No,0.09
ENG00002200,MEM001473,2024-01-11,16,37,7,1,95.5,2023-12-20,No,0.04
ENG00002201,MEM000759,2024-01-13,23,16,4,6,100.0,2023-12-21,No,0.0
ENG00002202,MEM001586,2024-09-21,12,0,3,0,39.0,2024-09-19,No,0.61
ENG00002203,MEM001938,2024-10-04,23,4,11,0,100.0,2024-10-02,No,0.0
ENG00002204,MEM000987,2024-02-04,25,2,7,7,100.0,2024-01-06,No,0.0
ENG00002205,MEM000658,2024-08-15,29,25,6,2,100.0,2024-07-21,No,0.0
ENG00002206,MEM001996,2024-01-11,21,44,11,5,100.0,2023-12-22,No,0.0
ENG00002207,MEM001931,2024-08-28,23,1,3,8,100.0,2024-08-24,No,0.0
ENG00002208,MEM001873,2024-02-02,27,32,13,8,100.0,2024-01-24,No,0.0
ENG00002209,MEM000501,2024-04-16,14,23,9,2,100.0,2024-04-11,No,0.0
ENG00002210,MEM001973,2024-12-11,12,43,1,7,100.0,2024-12-01,No,0.0
ENG00002211,MEM001697,2024-01-03,29,29,5,0,97.5,2023-12-13,No,0.03
ENG00002212,MEM001705,2024-01-13,0,21,14,5,100.0,2023-12-26,No,0.0
ENG00002213,MEM000855,2024-02-27,6,50,2,3,77.0,2024-02-14,No,0.23
ENG00002214,MEM002364,2024-11-19,6,39,13,5,100.0,2024-11-13,No,0.0
ENG00002215,MEM000066,2024-04-18,20,2,6,7,100.0,2024-04-14,No,0.0
ENG00002216,MEM002263,2024-01-26,1,3,0,1,13.5,2024-01-23,Yes,0.86
ENG00002217,MEM000336,2024-09-19,19,41,8,4,100.0,2024-08-29,No,0.0
ENG00002218,MEM001205,2024-02-08,21,25,10,4,100.0,2024-01-16,No,0.0
ENG00002219,MEM000934,2024-06-12,19,30,0,6,100.0,2024-05-28,No,0.0
ENG00002220,MEM001754,2024-09-04,19,41,2,4,100.0,2024-08-27,No,0.0
ENG00002221,MEM000116,2024-03-22,20,23,15,1,100.0,2024-02-25,No,0.0
ENG00002222,MEM002487,2024-05-25,22,29,8,2,100.0,2024-04-30,No,0.0
ENG00002223,MEM000693,2024-01-23,18,45,15,7,100.0,2023-12-30,No,0.0
ENG00002224,MEM000271,2024-09-24,27,34,2,5,100.0,2024-08-31,No,0.0
ENG00002225,MEM000369,2024-12-15,2,43,0,4,65.5,2024-11-25,No,0.34
ENG00002226,MEM001079,2024-06-07,11,48,5,1,81.0,2024-05-10,No,0.19
ENG00002227,MEM002256,2024-03-28,25,35,11,8,100.0,2024-03-21,No,0.0
ENG00002228,MEM001992,2024-06-18,23,27,1,8,100.0,2024-06-15,No,0.0
ENG00002229,MEM002254,2024-04-10,2,42,7,3,90.0,2024-03-23,No,0.1
ENG00002230,MEM001992,2024-09-02,19,40,12,2,100.0,2024-08-09,No,0.0
ENG00002231,MEM002434,2024-07-07,12,0,0,6,84.0,2024-06-22,No,0.16
ENG00002232,MEM001369,2024-12-03,20,45,3,2,97.5,2024-11-17,No,0.03
ENG00002233,MEM000066,2024-04-30,16,10,9,5,100.0,2024-04-24,No,0.0
ENG00002234,MEM001954,2024-11-04,19,22,6,8,100.0,2024-10-09,No,0.0
ENG00002235,MEM001074,2024-02-28,27,48,3,4,100.0,2024-02-20,No,0.0
ENG00002236,MEM001782,2024-08-14,22,28,6,1,98.0,2024-08-04,No,0.02
ENG00002237,MEM000237,2024-10-21,11,12,2,5,88.0,2024-10-10,No,0.12
ENG00002238,MEM001964,2024-05-26,19,24,14,7,100.0,2024-05-24,No,0.0
ENG00002239,MEM000337,2024-03-07,4,46,7,2,86.0,2024-02-14,No,0.14
ENG00002240,MEM000945,2024-06-20,13,41,14,0,100.0,2024-05-24,No,0.0
ENG00002241,MEM000088,2024-05-07,30,27,11,6,100.0,2024-04-28,No,0.0
ENG00002242,MEM000851,2024-05-08,5,9,14,8,100.0,2024-04-08,No,0.0
ENG00002243,MEM000206,2024-03-10,10,42,13,3,100.0,2024-02-20,No,0.0
ENG00002244,MEM000578,2024-05-13,11,25,4,5,100.0,2024-04-24,No,0.0
ENG00002245,MEM002199,2024-07-14,4,12,1,4,59.0,2024-06-16,No,0.41
ENG00002246,MEM001299,2024-08-11,6,14,15,2,100.0,2024-07-21,No,0.0
ENG00002247,MEM000926,2024-06-06,14,9,12,6,100.0,2024-06-02,No,0.0
ENG00002248,MEM002421,2024-01-26,20,7,15,8,100.0,2024-01-08,No,0.0
ENG00002249,MEM001448,2024-10-04,6,23,15,2,100.0,2024-09-13,No,0.0
ENG00002250,MEM000167,2024-11-15,15,50,6,6,100.0,2024-10-21,No,0.0
ENG00002251,MEM000943,2024-02-22,14,19,3,8,100.0,2024-02-04,No,0.0
ENG00002252,MEM000313,2024-04-01,20,19,4,6,100.0,2024-04-01,No,0.0
ENG00002253,MEM001313,2024-04-04,3,18,14,1,95.0,2024-03-06,No,0.05
ENG00002254,MEM000056,2024-04-10,25,10,0,6,100.0,2024-03-25,No,0.0
ENG00002255,MEM001289,2024-10-09,0,34,7,1,62.0,2024-09-28,No,0.38
ENG00002256,MEM000038,2024-06-22,1,20,4,5,82.0,2024-06-07,No,0.18
ENG00002257,MEM002460,2024-08-27,10,6,15,8,100.0,2024-08-19,No,0.0
ENG00002258,MEM001669,2024-08-31,5,22,4,6,100.0,2024-08-13,No,0.0
ENG00002259,MEM000316,2024-02-06,19,17,11,7,100.0,2024-01-13,No,0.0
ENG00002260,MEM000093,2024-06-25,0,6,3,1,28.0,2024-06-15,No,0.72
ENG00002261,MEM001913,2024-06-22,22,30,7,8,100.0,2024-05-28,No,0.0
ENG00002262,MEM000040,2024-03-01,29,12,0,6,100.0,2024-02-15,No,0.0
ENG00002263,MEM000150,2024-07-07,8,2,11,4,100.0,2024-06-21,No,0.0
ENG00002264,MEM002064,2024-07-05,20,3,12,6,100.0,2024-06-15,No,0.0
ENG00002265,MEM001930,2024-04-25,3,25,11,4,100.0,2024-04-10,No,0.0
ENG00002266,MEM002353,2024-11-16,29,18,0,6,100.0,2024-11-02,No,0.0
ENG00002267,MEM001120,2024-05-03,5,1,4,4,70.5,2024-04-14,No,0.29
ENG00002268,MEM000183,2024-04-18,2,42,12,1,95.0,2024-04-02,No,0.05
ENG00002269,MEM001326,2024-02-21,6,21,2,6,92.5,2024-02-09,No,0.07
ENG00002270,MEM000584,2024-11-18,28,6,15,7,100.0,2024-10-25,No,0.0
ENG00002271,MEM001762,2024-03-25,1,37,0,5,70.5,2024-03-05,No,0.29
ENG00002272,MEM001103,2024-09-18,4,38,11,6,100.0,2024-08-25,No,0.0
ENG00002273,MEM000389,2024-01-17,8,19,10,0,75.5,2024-01-08,No,0.24
ENG00002274,MEM001851,2024-12-02,27,41,8,1,100.0,2024-12-01,No,0.0
ENG00002275,MEM001922,2024-07-15,18,37,15,8,100.0,2024-07-01,No,0.0
ENG00002276,MEM001679,2024-07-22,9,6,2,3,61.0,2024-06-27,No,0.39
ENG00002277,MEM000140,2024-05-10,14,45,12,5,100.0,2024-04-11,No,0.0
ENG00002278,MEM001448,2024-06-27,6,5,12,1,84.5,2024-06-15,No,0.15
ENG00002279,MEM001727,2024-04-13,26,15,7,4,100.0,2024-04-13,No,0.0
ENG00002280,MEM000384,2024-04-10,25,23,15,3,100.0,2024-03-20,No,0.0
ENG00002281,MEM002473,2024-10-19,25,22,4,6,100.0,2024-10-17,No,0.0
ENG00002282,MEM000374,2024-10-13,8,31,9,3,100.0,2024-10-05,No,0.0
ENG00002283,MEM000276,2024-03-18,4,37,5,3,81.5,2024-03-02,No,0.18
ENG00002284,MEM002289,2024-02-11,14,23,12,5,100.0,2024-01-21,No,0.0
ENG00002285,MEM000295,2024-09-12,15,23,5,5,100.0,2024-08-26,No,0.0
ENG00002286,MEM001154,2024-02-22,27,47,14,4,100.0,2024-01-26,No,0.0
ENG00002287,MEM001901,2024-09-01,9,11,15,3,100.0,2024-08-14,No,0.0
ENG00002288,MEM001129,2024-04-23,8,29,10,1,90.5,2024-04-05,No,0.1
ENG00002289,MEM000180,2024-11-04,20,23,8,0,91.5,2024-10-09,No,0.09
ENG00002290,MEM000778,2024-06-16,28,37,10,0,100.0,2024-06-02,No,0.0
ENG00002291,MEM001443,2024-05-06,6,12,10,6,100.0,2024-05-02,No,0.0
ENG00002292,MEM001167,2024-03-02,15,45,13,8,100.0,2024-02-27,No,0.0
ENG00002293,MEM001669,2024-07-20,9,40,3,5,100.0,2024-07-13,No,0.0
ENG00002294,MEM001270,2024-10-17,22,46,14,8,100.0,2024-10-08,No,0.0
ENG00002295,MEM000215,2024-09-12,20,19,8,3,100.0,2024-09-09,No,0.0
ENG00002296,MEM000332,2024-09-19,15,50,10,3,100.0,2024-09-19,No,0.0
ENG00002297,MEM002189,2024-02-14,21,45,12,2,100.0,2024-02-14,No,0.0
ENG00002298,MEM001628,2024-11-10,21,41,3,5,100.0,2024-11-07,No,0.0
ENG00002299,MEM002001,2024-10-22,13,17,11,1,99.5,2024-10-08,No,0.01
ENG00002300,MEM002204,2024-01-11,22,12,2,5,100.0,2023-12-21,No,0.0
ENG00002301,MEM000546,2024-07-22,14,35,10,5,100.0,2024-07-07,No,0.0
ENG00002302,MEM000160,2024-12-02,7,11,12,2,99.5,2024-12-02,No,0.01
ENG00002303,MEM002120,2024-09-14,22,32,1,1,75.0,2024-09-09,No,0.25
ENG00002304,MEM002186,2024-09-16,30,34,9,5,100.0,2024-08-21,No,0.0
ENG00002305,MEM002106,2024-10-29,0,47,12,0,83.5,2024-09-29,No,0.17
ENG00002306,MEM002449,2024-11-28,9,12,0,4,64.0,2024-11-26,No,0.36
ENG00002307,MEM002077,2024-11-02,18,49,0,2,80.5,2024-10-13,No,0.2
ENG00002308,MEM001879,2024-02-12,2,44,6,8,100.0,2024-01-29,No,0.0
ENG00002309,MEM000623,2024-03-03,1,49,3,4,81.5,2024-02-03,No,0.18
ENG00002310,MEM000896,2024-09-25,2,36,2,8,100.0,2024-09-22,No,0.0
ENG00002311,MEM000842,2024-08-07,30,22,5,3,100.0,2024-07-08,No,0.0
ENG00002312,MEM002080,2024-03-11,29,34,6,6,100.0,2024-02-16,No,0.0
ENG00002313,MEM001648,2024-02-15,27,19,9,6,100.0,2024-01-16,No,0.0
ENG00002314,MEM000712,2024-05-06,18,2,15,6,100.0,2024-04-19,No,0.0
ENG00002315,MEM000946,2024-05-27,16,36,9,0,95.0,2024-05-26,No,0.05
ENG00002316,MEM000303,2024-04-07,26,31,14,2,100.0,2024-03-16,No,0.0
ENG00002317,MEM001532,2024-02-09,23,31,12,8,100.0,2024-01-16,No,0.0
ENG00002318,MEM000253,2024-07-12,23,19,2,6,100.0,2024-06-17,No,0.0
ENG00002319,MEM000760,2024-01-29,2,28,11,0,73.0,2024-01-17,No,0.27
ENG00002320,MEM000943,2024-11-01,27,39,0,4,100.0,2024-10-27,No,0.0
ENG00002321,MEM001726,2024-07-29,20,19,3,4,100.0,2024-07-06,No,0.0
ENG00002322,MEM001830,2024-09-17,3,28,0,0,20.0,2024-08-29,No,0.8
ENG00002323,MEM001963,2024-05-25,26,7,12,7,100.0,2024-05-04,No,0.0
ENG00002324,MEM002354,2024-11-12,10,4,0,3,52.0,2024-11-04,No,0.48
ENG00002325,MEM000353,2024-09-11,24,10,2,2,83.0,2024-09-03,No,0.17
ENG00002326,MEM000113,2024-03-12,12,6,4,8,100.0,2024-02-23,No,0.0
ENG00002327,MEM001170,2024-04-29,13,49,0,5,100.0,2024-04-10,No,0.0
ENG00002328,MEM002219,2024-09-27,17,33,8,5,100.0,2024-09-14,No,0.0
ENG00002329,MEM000938,2024-09-29,29,39,15,2,100.0,2024-09-08,No,0.0
ENG00002330,MEM001187,2024-01-17,22,27,12,6,100.0,2024-01-01,No,0.0
ENG00002331,MEM001503,2024-04-07,5,10,6,0,45.0,2024-04-07,No,0.55
ENG00002332,MEM000813,2024-12-12,23,29,14,5,100.0,2024-12-11,No,0.0
ENG00002333,MEM001810,2024-09-13,16,16,14,5,100.0,2024-09-12,No,0.0
ENG00002334,MEM000213,2024-11-20,16,43,12,1,100.0,2024-10-25,No,0.0
ENG00002335,MEM000510,2024-02-05,12,13,10,2,100.0,2024-01-19,No,0.0
ENG00002336,MEM000268,2024-11-30,7,10,13,0,84.0,2024-11-19,No,0.16
ENG00002337,MEM002449,2024-05-13,13,44,12,2,100.0,2024-04-16,No,0.0
ENG00002338,MEM000049,2024-02-17,0,16,0,5,58.0,2024-02-08,No,0.42
ENG00002339,MEM000995,2024-03-15,13,14,0,1,43.0,2024-02-25,No,0.57
ENG00002340,MEM000880,2024-01-17,23,42,5,5,100.0,2024-01-12,No,0.0
ENG00002341,MEM000156,2024-05-31,24,15,7,6,100.0,2024-05-19,No,0.0
ENG00002342,MEM000338,2024-03-03,11,13,6,5,100.0,2024-02-24,No,0.0
ENG00002343,MEM002138,2024-03-03,4,43,14,0,99.5,2024-03-03,No,0.01
ENG00002344,MEM001462,2024-05-24,4,43,10,2,99.5,2024-05-22,No,0.01
ENG00002345,MEM000539,2024-03-02,22,25,1,1,71.5,2024-02-05,No,0.28
ENG00002346,MEM000915,2024-09-26,1,35,0,2,39.5,2024-09-18,No,0.6
ENG00002347,MEM001592,2024-10-29,12,27,7,3,100.0,2024-10-18,No,0.0
ENG00002348,MEM001493,2024-06-20,5,26,3,7,100.0,2024-06-19,No,0.0
ENG00002349,MEM002335,2024-04-14,12,28,0,2,58.0,2024-04-09,No,0.42
ENG00002350,MEM001260,2024-04-13,29,6,8,6,100.0,2024-03-25,No,0.0
ENG00002351,MEM001953,2024-05-15,29,13,11,2,100.0,2024-04-24,No,0.0
ENG00002352,MEM001865,2024-03-07,20,4,2,1,62.0,2024-03-04,No,0.38
ENG00002353,MEM001946,2024-02-18,13,37,5,1,79.5,2024-02-02,No,0.2
ENG00002354,MEM001831,2024-11-07,11,10,0,6,87.0,2024-10-18,No,0.13
ENG00002355,MEM002086,2024-10-25,13,33,14,4,100.0,2024-10-05,No,0.0
ENG00002356,MEM001124,2024-03-21,11,27,0,7,100.0,2024-03-12,No,0.0
ENG00002357,MEM000360,2024-05-05,4,39,12,6,100.0,2024-05-04,No,0.0
ENG00002358,MEM000457,2024-06-02,12,49,1,1,63.5,2024-05-06,No,0.36
ENG00002359,MEM000684,2024-04-18,16,33,10,5,100.0,2024-03-31,No,0.0
ENG00002360,MEM002132,2024-05-07,18,8,0,8,100.0,2024-04-26,No,0.0
ENG00002361,MEM000607,2024-07-15,12,25,5,2,81.5,2024-07-11,No,0.18
ENG00002362,MEM000429,2024-08-01,20,8,7,7,100.0,2024-07-20,No,0.0
ENG00002363,MEM001776,2024-05-18,11,26,10,4,100.0,2024-04-29,No,0.0
ENG00002364,MEM000194,2024-11-20,30,8,3,6,100.0,2024-11-16,No,0.0
ENG00002365,MEM001045,2024-01-26,30,31,9,7,100.0,2024-01-04,No,0.0
ENG00002366,MEM001536,2024-01-06,3,42,10,8,100.0,2023-12-17,No,0.0
ENG00002367,MEM000782,2024-02-18,10,6,11,8,100.0,2024-02-10,No,0.0
ENG00002368,MEM001823,2024-08-02,17,47,0,3,87.5,2024-07-27,No,0.12
ENG00002369,MEM000579,2024-10-29,15,4,10,5,100.0,2024-10-22,No,0.0
ENG00002370,MEM001332,2024-09-09,13,41,2,3,86.5,2024-09-09,No,0.14
ENG00002371,MEM001665,2024-01-26,15,3,6,5,100.0,2024-01-07,No,0.0
ENG00002372,MEM001836,2024-04-11,28,26,3,8,100.0,2024-03-31,No,0.0
ENG00002373,MEM001263,2024-07-28,8,29,6,3,90.5,2024-07-28,No,0.1
ENG00002374,MEM001824,2024-04-24,22,35,4,4,100.0,2024-04-03,No,0.0
ENG00002375,MEM001270,2024-07-27,0,34,9,4,100.0,2024-06-29,No,0.0
ENG00002376,MEM000622,2024-04-02,5,10,0,1,25.0,2024-03-22,No,0.75
ENG00002377,MEM001309,2024-01-24,29,2,10,7,100.0,2024-01-24,No,0.0
ENG00002378,MEM002302,2024-01-22,20,36,15,3,100.0,2024-01-16,No,0.0
ENG00002379,MEM000857,2024-11-17,23,47,6,4,100.0,2024-11-01,No,0.0
ENG00002380,MEM001248,2024-04-27,24,38,11,0,100.0,2024-04-03,No,0.0
ENG00002381,MEM001331,2024-07-23,24,15,7,8,100.0,2024-06-29,No,0.0
ENG00002382,MEM001258,2024-02-14,18,38,0,4,95.0,2024-02-05,No,0.05
ENG00002383,MEM000350,2024-06-23,18,34,15,2,100.0,2024-06-13,No,0.0
ENG00002384,MEM001769,2024-06-10,30,24,5,5,100.0,2024-05-20,No,0.0
ENG00002385,MEM000386,2024-03-16,3,39,14,6,100.0,2024-02-19,No,0.0
ENG00002386,MEM001397,2024-02-08,27,24,11,4,100.0,2024-02-04,No,0.0
ENG00002387,MEM002329,2024-01-29,7,17,5,3,77.5,2024-01-28,No,0.23
ENG00002388,MEM001187,2024-02-25,22,46,7,2,100.0,2024-02-18,No,0.0
ENG00002389,MEM000154,2024-11-13,17,41,1,2,79.5,2024-10-27,No,0.2
ENG00002390,MEM000930,2024-06-26,19,1,13,3,100.0,2024-05-30,No,0.0
ENG00002391,MEM002465,2024-07-01,11,5,10,8,100.0,2024-06-21,No,0.0
ENG00002392,MEM000017,2024-09-04,9,41,5,7,100.0,2024-09-01,No,0.0
ENG00002393,MEM001946,2024-04-18,17,16,1,4,87.0,2024-04-12,No,0.13
ENG00002394,MEM001182,2024-04-01,20,15,9,2,100.0,2024-03-15,No,0.0
ENG00002395,MEM001131,2024-10-30,13,30,15,8,100.0,2024-10-01,No,0.0
ENG00002396,MEM000294,2024-10-22,22,0,7,8,100.0,2024-09-27,No,0.0
ENG00002397,MEM001301,2024-09-24,13,0,15,6,100.0,2024-09-23,No,0.0
ENG00002398,MEM001683,2024-11-14,5,2,3,4,66.0,2024-11-05,No,0.34
ENG00002399,MEM000360,2024-09-29,3,17,15,2,100.0,2024-08-31,No,0.0
ENG00002400,MEM002327,2024-03-18,15,11,2,5,95.5,2024-02-27,No,0.04
ENG00002401,MEM001392,2024-03-12,0,47,10,0,73.5,2024-03-11,No,0.27
ENG00002402,MEM001844,2024-06-05,23,12,0,8,100.0,2024-05-17,No,0.0
ENG00002403,MEM000251,2024-09-03,27,19,9,3,100.0,2024-08-23,No,0.0
ENG00002404,MEM001449,2024-10-27,16,26,4,3,95.0,2024-10-06,No,0.05
ENG00002405,MEM000379,2024-07-25,2,32,7,1,65.0,2024-07-09,No,0.35
ENG00002406,MEM001803,2024-06-20,16,6,15,7,100.0,2024-05-22,No,0.0
ENG00002407,MEM002031,2024-09-15,0,11,11,6,100.0,2024-09-15,No,0.0
ENG00002408,MEM001519,2024-01-07,11,39,1,7,100.0,2023-12-17,No,0.0
ENG00002409,MEM002352,2024-04-04,9,4,2,4,70.0,2024-03-20,No,0.3
ENG00002410,MEM000815,2024-03-29,9,41,9,3,100.0,2024-02-29,No,0.0
ENG00002411,MEM000340,2024-05-18,12,30,8,0,79.0,2024-05-03,No,0.21
ENG00002412,MEM000350,2024-02-08,24,25,6,2,100.0,2024-01-09,No,0.0
ENG00002413,MEM000027,2024-06-12,30,26,0,6,100.0,2024-06-07,No,0.0
ENG00002414,MEM002336,2024-07-01,3,49,12,3,100.0,2024-06-13,No,0.0
ENG00002415,MEM002220,2024-08-11,8,43,6,8,100.0,2024-07-28,No,0.0
ENG00002416,MEM001787,2024-10-06,30,9,1,3,99.5,2024-09-28,No,0.01
ENG00002417,MEM001725,2024-10-29,29,17,11,0,100.0,2024-10-19,No,0.0
ENG00002418,MEM000941,2024-04-18,2,11,6,4,79.5,2024-03-21,No,0.2
ENG00002419,MEM002437,2024-03-12,27,48,7,4,100.0,2024-02-17,No,0.0
ENG00002420,MEM001083,2024-01-23,0,22,3,1,36.0,2024-01-16,No,0.64
ENG00002421,MEM000790,2024-01-16,29,43,15,3,100.0,2024-01-07,No,0.0
ENG00002422,MEM000022,2024-10-08,9,39,3,8,100.0,2024-09-20,No,0.0
ENG00002423,MEM000580,2024-05-30,7,19,0,8,100.0,2024-05-26,No,0.0
ENG00002424,MEM000099,2024-02-24,1,2,0,5,53.0,2024-02-24,No,0.47
ENG00002425,MEM002139,2024-10-30,30,50,15,1,100.0,2024-09-30,No,0.0
ENG00002426,MEM000084,2024-12-03,13,48,10,3,100.0,2024-11-29,No,0.0
ENG00002427,MEM000100,2024-11-16,7,30,12,0,89.0,2024-11-11,No,0.11
ENG00002428,MEM001696,2024-01-30,3,7,11,4,100.0,2024-01-24,No,0.0
ENG00002429,MEM001215,2024-02-18,19,24,15,4,100.0,2024-02-14,No,0.0
ENG00002430,MEM000220,2024-09-15,0,6,6,4,73.0,2024-08-26,No,0.27
ENG00002431,MEM000616,2024-06-08,17,35,4,6,100.0,2024-05-18,No,0.0
ENG00002432,MEM000495,2024-08-03,23,27,7,3,100.0,2024-07-04,No,0.0
ENG00002433,MEM000218,2024-09-29,9,32,15,4,100.0,2024-09-20,No,0.0
ENG00002434,MEM000672,2024-07-19,5,0,12,8,100.0,2024-07-13,No,0.0
